"scenario_id","B_target","H_target","B_actual","H_actual","V_delta","k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,24,1.13303055141012,1.06037043237599,1.06046125752478,0.000370432375990104,0.000370432375990165,-6.14200530713038e-17,8.05700694755073e-05,8.05700694755073e-05,1.06008057006948,0.000289862306514597,0.782497225680782,4.59764250423928,0.0255370450221832,0.00518234404735628,0.0202129849466825,0.00364053311339989,0.00299309771663215,0.0165724518332826,0.872988514723225
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,25,1.12726525995702,1.06036124502658,1.06044487504525,0.000361245026583523,0.000361245026583605,-8.14777932622857e-17,6.8651420144811e-05,6.8651420144811e-05,1.06006865142014,0.000292593606438712,0.80995885038451,5.26201826300935,0.0266727651154394,0.00478370219755965,0.0237645470344579,0.00336049210467682,0.00321949268104012,0.020404054929781,0.846680065445255
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,26,1.12233885280216,1.06035092390738,1.0604284088185,0.000350923907379119,0.000350923907379173,-5.42101086242752e-17,5.84958846204307e-05,5.84958846204307e-05,1.06005849588462,0.000292428022758689,0.833308921420293,5.99912129983505,0.0263102618925573,0.00441572510543967,0.0231075968283958,0.00310199271200937,0.00320531303681931,0.0200056041163865,0.852250078049
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,27,1.1176423710078,1.06036822366511,1.06043981634928,0.000368223665105694,0.000368223665105715,-2.15214131238373e-17,4.98170113259328e-05,4.98170113259328e-05,1.06004981701133,0.000318406653779761,0.864709913982217,7.39152460786042,0.0268931707843903,0.00407500557569896,0.0229789879104617,0.00286264142250248,0.00332297116128515,0.0201163464879593,0.856564217420625
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,28,1.11289294940944,1.06029365412367,1.06035940324278,0.000293654123671994,0.000293654123672109,-1.14979640392088e-16,4.23817440689905e-05,4.23817440689905e-05,1.06004238174407,0.000251272379603003,0.855674616317222,6.92878809314627,0.0231646642188782,0.00375862315522544,0.0184694188105918,0.00264038665367464,0.00282382208748557,0.0158290321569172,0.873062885176339
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,29,1.10848821197432,1.06021754452311,1.06027788285742,0.00021754452310585,0.000217544523106006,-1.55772747131855e-16,3.59991394576238e-05,3.59991394576238e-05,1.06003599913946,0.000181545383648227,0.834520589423859,6.04304787235071,0.0210441805103746,0.00346406021202595,0.0196505377549567,0.00243345979993839,0.00258612451784095,0.0172170779550183,0.826186835192348
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,30,1.10401501197585,1.06014642762921,1.06020126335964,0.00014642762920869,0.000146427629208744,-5.42914237872116e-17,3.05117422865827e-05,3.05117422865827e-05,1.06003051174229,0.000115915886922107,0.791625785027926,4.79905827184049,0.0162890784034051,0.0031891347983731,0.0126385871416551,0.00224032806978455,0.00192025392229673,0.0103982590718706,0.877182784237736
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,31,1.10062928112624,1.0601437466149,1.06019435353304,0.000143746614900131,0.00014374661490018,-4.91685685222176e-17,2.57889309805169e-05,2.57889309805169e-05,1.06002578893098,0.000117957683919614,0.820594516271329,5.57396562923562,0.015939691216139,0.00293194650818172,0.0122434697570676,0.00205965645125353,0.00189648706706203,0.0101838133058141,0.88625343287656
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,32,1.0971380755807,1.06015443375269,1.06020066330497,0.000154433752686867,0.000154433752686825,4.20128341838133e-17,2.17217384051941e-05,2.17217384051941e-05,1.06002172173841,0.000132712014281673,0.859345913524244,7.10964057323968,0.0179181291472865,0.0026908324861273,0.0165218748158185,0.00189027680888071,0.00223499443961874,0.0146315980069378,0.814481376157845
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,33,1.0939206566216,1.06012157616909,1.06016382501965,0.000121576169088256,0.000121576169088303,-4.73389773561483e-17,1.8218788266162e-05,1.8218788266162e-05,1.06001821878827,0.000103357380822094,0.850145070347327,6.67312047937133,0.0159375719722063,0.00246433143510648,0.015047296465777,0.00173116259937897,0.00198629866040588,0.013316133866398,0.799608865152549
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,34,1.09069767343222,1.0600823117505,1.0601205809526,8.23117505013293e-05,8.23117505014598e-05,-1.30497283985787e-16,1.52030826618267e-05,1.52030826618267e-05,1.06001520308266,6.71086678395027e-05,0.815298756626721,5.41414871787848,0.0129095473588939,0.00225115397532219,0.0122017844315696,0.00158140804925968,0.0015867842538098,0.01062037638231,0.788501709629186
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,35,1.08758196985922,1.06005790969229,1.0600923147675,5.79096922876943e-05,5.79096922877975e-05,-1.0321604682062e-16,1.26094445163939e-05,1.26094445163939e-05,1.06001260944452,4.53002477713004e-05,0.782256751533916,4.59256489946123,0.0106861899595927,0.00205015808466842,0.00979952030827652,0.00144021090200435,0.00128737251558038,0.00835930940627217,0.810909030576331
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,36,1.08594921582132,1.06011265874557,1.06014495444191,0.000112658745567984,0.000112658745568022,-3.76624729667152e-17,1.03824678614066e-05,1.03824678614066e-05,1.06001038246786,0.000102276277706577,0.907841439126079,10.8508638862978,0.0150098698194734,0.00186032863238431,0.0131280707700655,0.00130685804070765,0.00190785962136445,0.0118212127293579,0.837304574110657
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,37,1.08295035739901,1.06007062990875,1.06009922956811,7.06299087469553e-05,7.06299087470923e-05,-1.36975391966387e-16,8.47486486813226e-06,8.47486486813226e-06,1.06000847486487,6.2155043878823e-05,0.880010253184738,8.33404542089426,0.0120563815415854,0.00168076023157501,0.010833193640113,0.00118071344218375,0.00151961792729478,0.00965248019792929,0.807331761647539
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,38,1.08066268876213,1.06004522740029,1.06007099922699,4.52274002866737e-05,4.52274002866275e-05,4.62479989200848e-17,6.84612500059057e-06,6.84612500059057e-06,1.060006846125,3.83812752860831e-05,0.848628818875362,6.60627731494419,0.00885269372111485,0.00151064279922936,0.00753140591240176,0.00106120803305584,0.00107255350243014,0.00647019787934592,0.864923004071748
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,39,1.07859091594794,1.06005557967217,1.06007874884252,5.55796721732893e-05,5.55796721733083e-05,-1.90480769178547e-17,5.46142132644453e-06,5.46142132644453e-06,1.06000546142133,5.01182508468448e-05,0.901737071974505,10.1767779578128,0.0101696330773937,0.00134924933777323,0.00766586563858246,0.000947831106447308,0.00127587800383953,0.00671803453213515,0.869034049156397
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,40,1.07624038206124,1.06003060896159,1.06005087117796,3.06089615893512e-05,3.06089615893766e-05,-2.53432257818487e-17,4.29071375905069e-06,4.29071375905069e-06,1.06000429071376,2.63182478303005e-05,0.859821649077327,7.13376918345711,0.00769719399647158,0.00119592554938991,0.0066203699944895,0.000840123026169205,0.000953957494135454,0.0057802469683203,0.824271679548985
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,41,1.07388244730998,1.06001106629913,1.0600284055254,1.10662991328336e-05,1.10662991328269e-05,6.74238226014423e-18,3.30801013190345e-06,3.30801013190345e-06,1.06000330801013,7.75828900093019e-06,0.701073494201092,3.34530388105735,0.00404756577442428,0.00105008097019602,0.00295821196775733,0.000737668998587594,0.000449564732825799,0.00222054296916974,0.868184041819884
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,42,1.07214224390126,1.06001450922327,1.06002966889162,1.45092232715083e-05,1.45092232714824e-05,2.58785506045134e-17,2.49075447237409e-06,2.49075447237409e-06,1.06000249075447,1.20184687991342e-05,0.828333024741222,5.82523224686961,0.00510190049719855,0.000911181370963742,0.00406198559415155,0.000640093734224156,0.000617459268802729,0.0034218918599274,0.838594409565404
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,43,1.07026760621802,1.06001219759869,1.06002501685946,1.21975986906442e-05,1.21975986906773e-05,-3.31511754896388e-17,1.81931832725567e-06,1.81931832725567e-06,1.06000181931833,1.03782803633885e-05,0.850846189205165,6.70448843828419,0.00514477626004323,0.000778742218207384,0.004881079638031,0.000547056854249715,0.000670790289050044,0.00433402278378128,0.571225960570736
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,44,1.06880398830189,1.06001045656898,1.06002144848365,1.04565689802438e-05,1.04565689803743e-05,-1.30485425524525e-16,1.2765759944283e-06,1.2765759944283e-06,1.06000127657599,9.17999298581553e-06,0.877916360821584,8.19110575937679,0.00403785283387384,0.000652323026939952,0.00325903076901748,0.000458248923365021,0.000495748236743872,0.00280078184565246,0.843107718585724
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,45,1.06719607076652,1.06000470869216,1.06001369789475,4.70869215796199e-06,4.70869215817152e-06,-2.09528846096402e-16,8.47548396849519e-07,8.47548396849519e-07,1.0600008475484,3.86114376111247e-06,0.820003438658357,5.55566168901387,0.00276210915434295,0.000531522466395516,0.00238149869923812,0.000373388011630758,0.000327366345443231,0.00200811068760736,0.869588850630153
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,46,1.06552552098815,1.06000484888316,1.06001174972329,4.84888315743781e-06,4.84888315751747e-06,-7.96609075904252e-17,5.19103365934298e-07,5.19103365934298e-07,1.06000051910337,4.32977979150351e-06,0.892943725579769,9.34088175042102,0.00290300658142661,0.000415974104135621,0.00276191755730507,0.000292216704754506,0.000372003110666202,0.00246970085255056,0.696091409408197
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,47,1.06421873793478,1.06000460758111,1.06000987524405,4.60758110709669e-06,4.60758110707556e-06,2.1130930935153e-17,2.7970248135052e-07,2.7970248135052e-07,1.06000027970248,4.32787862574617e-06,0.939295158381539,16.4731506308038,0.0028262452594202,0.000305342693461254,0.00244042999212205,0.000214499496043201,0.000364770712417506,0.00222593049607884,0.827379438594746
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,48,1.0626347824191,1.06000081124448,1.06000410370845,8.11244476706108e-07,8.11244476676914e-07,2.91938375600667e-17,1.19186493306963e-07,1.19186493306963e-07,1.06000011918649,6.92057983399145e-07,0.853081904741102,6.80651350834494,0.000754416207629021,0.000199320924898319,0.000501867015984536,0.000140020504361534,9.14377286246052e-05,0.000361846511623002,0.634529980915641
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,49,1.06134190489045,1.06000059726031,1.06000227389485,5.97260309653791e-07,5.97260309597578e-07,5.62127062698212e-17,2.85928447083758e-08,2.85928447083758e-08,1.06000002859284,5.68667464945415e-07,0.95212666194921,20.8884535884893,0.00097509410267812,9.7626575460401e-05,0.000675586976696174,6.85814715240167e-05,0.00012667597766094,0.000620058493072029,0.829870943052693
"joint_BH_m50_T240_B3_H8",3,8,3,6.14490284389678,2.74720099612819,50,1.06,1.06,1.06,1.77635683940025e-15,1.08643618871342e-28,1.77635683940014e-15,0,0,1.06,1.77635683940025e-15,NA,NA,1.00748881047438e-14,0,6.35602681597902e-15,0,1.42480433971201e-15,6.35602681597902e-15,NA
